FIPS,State,County,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015
13199,GA,Meriwether,4.50,5.00,5.90,6.90,8.00,9.70,13.70,5.90,5.66,1.60,-5.57,-10.63,1.930406984,0.024591172,10.61109062,20.36149023,13.86942088,9.209393828,0.934464527,4.340341817,35.82933727,2.889462683,8133,13.40,9244,8009,9031,1282,9662,1235,8054,9336,1301,8148,9449,8.50,12.00,8845,13.80,817,695,401.00,8911,441,8376,8817,519,8326,8845,600,8143,8743,8815,7941,7946,847,7871,8718,10.80,948,8510,7867,560,9012,9572,1085,8636
13201,GA,Miller,3.30,3.70,4.40,5.40,5.50,6.30,10.40,4.40,5.85,0.19,-22.30,-26.59,6.790383804,0.885702235,5.989034163,14.08688317,12.14677351,4.091100801,1.602699283,3.458456348,44.95993252,5.989034163,2371,9.20,2737,2486,2700,291,3600,251,2512,2803,314,3301,3615,4.90,8.20,3422,8.70,178,145,90.00,2749,101,2654,2755,124,2691,2815,148,2600,2748,2655,2515,2479,168,2498,2666,7.30,193,2659,2462,157,3422,3579,221,2660
13205,GA,Mitchell,4.60,5.40,6.20,6.60,6.80,7.80,10.80,5.10,-6.30,2.34,-18.47,-12.99,5.64751704,0.085199611,7.327166504,16.02969815,12.15920156,6.815968841,0.511197663,4.44255112,36.68451801,10.2969815,8216,10.00,9523,8568,9615,1044,10571,955,8602,9646,1041,9354,10395,6.80,8.90,9851,10.00,720,587,385.00,8445,448,7876,8324,526,7952,8478,561,7994,8555,9016,8095,8761,683,8055,8738,8.60,774,8060,8242,534,9886,10420,854,8682
13207,GA,Monroe,3.20,3.60,4.40,5.20,5.80,6.70,10.20,4.10,11.54,-0.55,-3.23,-13.24,1.647018031,0.372746186,6.813453537,7.584951456,13.28016644,5.634535368,1.343619972,8.30443828,48.44833564,6.57073509,11536,9.70,12739,11503,12821,1278,13952,1236,11273,12551,1253,12547,13800,5.60,8.60,13164,9.10,788,737,421.00,12995,477,12644,13121,580,12501,13081,671,12326,12997,12768,11881,11712,847,11846,12693,8.00,1026,12574,11742,553,12994,13547,1109,12618
13209,GA,Montgomery,5.30,5.70,6.50,7.40,8.70,10.30,12.00,4.60,5.75,-0.28,-17.74,-22.21,6.251776073,0,9.406081273,11.62262006,12.56038647,6.052855925,1.221938051,2.813299233,44.61494743,5.456095482,3519,13.20,3913,3397,3900,465,4559,516,3411,3876,402,4082,4484,7.30,11.60,4226,9.00,333,322,200.00,3807,220,3617,3837,246,3510,3756,277,3442,3719,4049,3374,3447,395,3451,3846,11.40,462,3607,3587,212,4385,4597,453,3696
13211,GA,Morgan,3.10,3.60,4.50,5.00,5.50,6.50,10.40,4.30,15.84,1.55,-1.46,-14.94,4.017692591,0.07371913,7.777368227,13.22029733,10.91043126,7.273620838,1.154933038,5.24634476,45.6075685,4.718024327,8139,10.00,8639,7771,8541,901,9626,868,7729,8630,931,8415,9346,6.00,9.00,9051,10.00,575,463,287.00,9240,326,8816,9142,400,8571,8971,438,8247,8685,8348,7925,7770,546,7790,8336,8.10,674,8953,7674,412,9086,9498,771,8388
13213,GA,Murray,5.00,5.30,6.10,7.10,7.40,9.30,13.80,4.50,-0.59,-2.25,-26.80,-26.36,1.098317095,0.372010629,6.79067021,38.14585179,12.14053735,7.18039563,0.832595217,2.834366696,27.19811042,3.407144966,16935,13.90,17062,14692,16406,2369,20422,2370,14812,17181,2559,17163,19722,7.40,12.80,18915,13.00,1507,1184,780.00,15505,840,15064,15904,969,14858,15827,1107,14511,15618,15887,14820,14306,1474,14346,15820,11.20,1785,14725,14102,957,20115,21072,2100,16004
13215,GA,Muscogee,4.50,5.10,5.90,6.80,7.50,8.40,10.10,5.20,0.67,-0.52,-8.84,-9.45,0.28002411,0.017579989,5.341805214,9.901300919,13.88693556,3.686774825,1.552061882,11.72459692,46.66859209,6.940328495,79636,10.00,82863,74559,83617,8234,86288,8304,73484,81718,7822,78276,86098,6.20,9.80,80960,9.10,5328,5889,3513.00,77490,3984,74367,78351,4648,74199,78847,5313,72985,78298,83129,72687,75432,6758,73822,80580,9.30,7754,73977,75375,4454,81150,85604,8185,78576
13217,GA,Newton,3.90,4.50,5.30,6.00,6.80,8.20,12.70,5.20,19.78,1.68,14.08,-4.76,0.438867466,0.091608258,7.737702124,14.57423464,15.71188138,7.281791261,2.028164213,3.758068983,42.36775389,6.009927779,46939,12.30,48399,42424,48311,6078,47716,5975,41899,47977,5768,41333,47101,7.50,11.00,44131,12.20,3585,3274,2010.00,52197,2308,49358,51666,2698,48427,51125,2987,46931,49918,48066,44962,42993,3901,43893,47794,9.70,4663,50187,43403,2430,43991,46421,5318,48236
13219,GA,Oconee,2.50,2.90,3.50,4.10,4.40,5.00,7.10,3.00,21.61,-1.92,8.68,-10.64,1.214463152,0.055202871,5.155948109,7.689759868,10.63759315,3.455699696,1.258625449,5.443003036,59.73502622,5.354678443,18115,7.00,16910,15727,17068,1202,18886,1183,15635,16837,1156,17429,18585,4.00,6.30,18122,6.20,764,779,496.00,19510,589,19387,19976,682,18750,19432,755,17690,18445,17095,16738,15992,868,16341,17209,5.60,958,19014,16137,535,17496,18031,1076,17517
13221,GA,Oglethorpe,3.20,3.70,4.30,4.90,5.60,6.60,9.60,3.80,4.85,-1.74,-9.79,-13.96,3.889886296,0.149611011,7.121484141,15.57450628,16.12806703,5.65529623,0.867743866,1.600837822,43.31238779,5.700179533,6684,9.70,6999,6319,6893,683,7986,680,6396,7079,664,7153,7817,5.20,8.50,7572,8.50,414,373,223.00,6929,261,6825,7086,302,6739,7041,336,6572,6908,6739,6326,6305,438,6202,6640,7.60,510,6706,6229,297,7434,7731,588,6699
13223,GA,Paulding,2.90,3.40,4.10,4.60,5.20,6.10,10.00,4.10,25.69,1.69,31.72,4.80,0.312390175,0.033842269,8.853658219,9.829877517,16.18050946,7.324247986,2.331211683,6.306376664,43.93897979,4.888906244,76827,9.50,74316,67219,74473,7383,68486,7097,66352,73735,6874,61065,67939,5.90,8.30,64420,10.10,4066,3970,2519.00,85916,2913,82010,84923,3392,79259,82651,3674,75847,79521,74530,72045,68282,4567,70045,74612,7.20,5364,83397,69166,2679,63316,65995,6191,76015
13225,GA,Peach,4.10,5.20,5.80,7.00,8.00,9.40,12.10,5.40,-0.14,1.42,3.98,4.13,2.6890916,0.161535538,8.019764348,9.274040289,14.77575067,6.214367161,0.608133789,3.572786013,46.18015964,8.504370962,10524,11.80,12693,11189,12548,1559,12172,1504,11359,12918,1277,11063,12340,7.10,11.10,11313,10.30,859,895,483.00,11826,609,11184,11793,683,11053,11736,799,10621,11420,11890,10347,11149,1081,10370,11451,10.70,1268,11343,10622,628,10909,11537,1399,11242
13227,GA,Pickens,3.00,3.50,4.20,4.90,5.30,6.60,11.00,3.70,18.48,1.66,1.60,-14.24,0.528906193,0.683170499,10.50466466,12.01792404,16.00675825,6.464409021,1.836479835,7.81605818,39.14640417,4.995225152,13613,10.50,14063,12582,13899,1540,15497,1481,12505,14045,1600,13498,15098,5.90,9.10,14575,10.60,922,738,455.00,15271,534,14574,15108,634,14314,14948,699,13680,14379,13809,13079,12637,914,12868,13782,8.00,1099,14816,12710,568,14582,15150,1262,13817
13229,GA,Pierce,3.40,3.80,4.50,5.30,6.30,7.40,10.40,3.90,13.77,0.67,2.05,-10.30,3.993755691,1.548068167,12.04631196,13.80252374,13.9326135,8.833094835,0.754520619,3.343306882,38.57161441,3.174190191,7687,10.70,8099,7236,8338,858,8710,863,7387,8245,814,7864,8678,5.40,9.50,8242,9.40,468,502,294.00,8698,327,8348,8675,395,8379,8774,452,8090,8542,8159,7510,7550,600,7464,8064,8.50,696,8404,7463,337,8235,8572,788,8012
13231,GA,Pike,3.00,3.60,4.40,5.20,5.70,7.00,10.70,4.20,13.58,1.60,11.60,-1.75,1.710830975,0,9.081553898,14.90866993,10.26498585,9.055827116,1.312065861,5.749935683,41.14998714,6.766143555,7774,10.20,8437,7577,8422,906,8264,860,7599,8505,885,7192,8077,6.60,9.20,7721,11.00,543,471,268.00,8899,316,8495,8811,383,8261,8644,435,7954,8389,8302,7723,7643,570,7598,8168,8.50,703,8631,7599,342,7734,8076,779,8194
13233,GA,Polk,3.60,4.20,5.20,6.10,6.70,7.80,12.00,4.40,8.01,0.51,-11.35,-17.92,1.246675532,0.132978723,10.02881206,25.03878546,14.71631206,4.792774823,2.35483156,3.839760638,34.00376773,3.845301418,18048,11.50,18679,16532,18793,2246,21500,2147,16444,18690,2283,18905,21188,6.30,10.00,20140,10.80,1360,1202,668.00,18429,773,17671,18444,958,17487,18445,1107,16935,18042,18507,16872,16917,1420,16867,18287,8.90,1647,17761,16860,932,20035,20967,1876,18074
13235,GA,Pulaski,3.80,4.40,5.20,5.90,6.60,7.80,9.20,4.00,-5.25,1.41,-12.74,-7.91,2.753779698,0,6.23650108,17.14362851,14.63282937,3.1587473,0.809935205,3.320734341,40.84773218,11.09611231,3704,9.60,4486,4055,4380,418,4607,431,4112,4530,340,4017,4357,5.30,9.00,4362,7.80,245,264,156.00,4052,175,3842,4017,213,3871,4084,236,3796,4032,4197,3732,3987,315,3735,4050,8.80,371,3896,3826,184,4465,4649,393,3996
13237,GA,Putnam,4.30,5.00,5.70,7.00,8.10,9.00,12.90,4.40,-0.66,0.35,-21.38,-20.85,2.880658436,0.368204462,4.743339831,11.84752003,15.88693957,9.237600173,0.714749838,4.570067143,44.5852285,5.165692008,9234,13.00,8667,7541,8292,1170,10496,1126,7883,9053,1137,9234,10371,7.10,11.50,9756,11.00,740,630,354.00,8185,407,7804,8211,468,7688,8156,558,7381,7939,8143,7140,7336,726,7339,8065,10.30,840,7831,7303,454,9960,10414,956,7770
13239,GA,Quitman,5.00,5.60,5.90,7.30,6.90,8.30,10.00,5.40,-16.02,-1.94,-24.23,-9.77,0,2.127659574,3.003754693,22.90362954,19.02377972,12.51564456,0,3.128911139,21.90237797,15.3942428,799,10.20,979,879,943,101,1031,100,905,1006,115,853,968,8.60,9.50,942,11.90,89,56,40.00,800,46,775,821,49,783,832,59,754,813,902,757,853,74,814,888,8.20,74,760,828,57,1003,1060,90,813
13241,GA,Rabun,3.50,4.00,4.90,5.90,6.70,8.10,11.80,5.80,9.56,1.50,0.70,-8.09,2.132855747,0,12.55291436,8.64539238,15.41843048,4.021491371,1.986323673,4.005210029,48.29045913,2.946922826,6142,12.40,7034,6163,6939,843,6973,871,6298,7141,724,6244,6968,6.40,11.50,6530,10.40,443,436,252.00,7152,282,6798,7080,337,6555,6892,395,6292,6687,6822,6040,6144,532,5998,6530,9.90,676,6900,6146,425,6852,7277,795,6476
13243,GA,Randolph,4.80,5.60,6.50,8.40,9.10,9.70,12.20,6.40,-8.07,3.17,-6.35,1.87,8.720930233,0,5.107973422,17.23421927,13.37209302,7.3089701,0.53986711,1.079734219,40.32392027,6.312292359,2408,12.80,2945,2569,2836,363,2790,376,2616,2979,335,2417,2752,8.40,12.50,2555,12.20,235,221,122.00,2527,137,2331,2468,162,2348,2510,208,2261,2469,2790,2195,2481,262,2449,2711,10.30,288,2405,2502,177,2568,2745,355,2416
13245,GA,Richmond,4.50,5.20,5.90,6.80,7.40,8.70,11.00,6.10,3.88,0.27,-4.83,-8.38,0.254666831,0.202744468,5.388799604,8.920756583,15.79181605,5.349239708,1.659043145,3.591296823,52.32661639,6.515020398,80890,11.20,88510,78559,88450,9678,92255,9951,78209,87887,9221,82033,91254,7.20,10.60,85658,10.10,6597,6245,3843.00,85085,4427,81021,85448,5083,80713,85796,5718,78975,84693,86714,77701,79050,7307,77083,84390,9.80,8523,81242,78191,5545,85362,90907,9400,83946
13247,GA,Rockdale,3.80,4.40,5.30,5.80,6.60,7.80,11.30,5.00,15.72,1.65,12.29,-2.97,0.374179097,0.063635901,5.99959273,11.37809907,10.96064756,8.371939113,2.74652548,5.938502265,47.06002138,7.106857405,39286,11.20,42258,37516,42138,4750,40840,4742,37210,41960,4473,35680,40153,6.90,10.20,38020,11.10,2820,2758,1690.00,44751,1952,42360,44312,2328,41991,44319,2500,40679,43179,42178,39339,37844,3278,38630,41908,9.10,3857,43061,38321,2016,38349,40365,4294,42097
13249,GA,Schley,3.90,4.60,5.40,6.30,6.70,7.60,12.10,5.90,11.14,1.54,23.32,10.96,5.844454671,3.773584906,9.986194202,12.28716061,14.31201104,4.003681546,1.426599172,2.485043718,34.79061206,11.09065808,2173,11.50,2162,1914,2176,262,1881,248,1903,2165,242,1661,1903,6.60,10.40,1756,12.70,125,140,85.00,2200,100,2083,2183,120,2087,2207,133,1980,2113,2131,1961,1949,164,2004,2168,9.20,197,2115,1934,108,1715,1823,227,2101
13251,GA,Screven,5.40,5.40,6.20,7.50,8.30,10.00,17.00,4.80,-0.10,-3.20,-30.12,-30.05,5.235602094,0,8.070048745,17.25943311,12.47517602,10.9947644,1.083228019,3.267737859,37.40747427,4.206535476,5539,15.80,5768,4857,5694,986,7383,911,4818,5804,1034,6268,7302,7.80,13.80,6805,14.20,578,419,275.00,5088,283,4972,5255,327,4931,5258,393,4836,5229,5563,4601,4908,533,4813,5346,12.60,700,4813,4863,351,6888,7239,786,5020
13253,GA,Seminole,4.40,5.30,6.40,7.90,8.10,9.40,12.50,5.40,-1.89,1.33,-23.06,-21.57,6.494413408,0,6.494413408,13.79189944,14.62988827,4.434357542,0.523743017,4.504189944,44.20391061,4.923184358,2864,12.60,3272,2860,3254,424,4105,412,2959,3383,441,3649,4090,7.30,10.90,3805,10.80,300,250,134.00,3037,161,2865,3026,196,2883,3079,243,2844,3087,3138,2827,2899,293,2818,3111,10.20,321,2903,2817,217,3773,3990,355,3077
13255,GA,Spalding,4.00,4.70,5.80,6.90,8.10,9.40,14.90,5.60,12.79,1.67,3.22,-8.48,0.551074195,0,6.928360355,12.11564572,17.64635413,8.996885233,1.158054468,3.681814552,42.74818305,6.173628304,25042,14.00,28573,24569,28196,4260,28974,4004,24409,28669,4096,24798,28894,8.50,12.50,26522,14.20,2452,2182,1145.00,28675,1338,27079,28417,1634,26635,28269,1905,25841,27746,27777,24822,24658,2560,24631,27191,11.50,3190,27530,24587,1597,26672,28269,3538,27004
13257,GA,Stephens,3.90,4.60,5.20,5.90,6.60,7.60,12.30,4.80,-1.50,-1.17,-20.57,-19.36,1.446461509,0,4.776235317,19.34763615,14.73643336,5.067469178,1.407630327,3.252111445,46.0343656,3.931657121,10301,11.90,11743,10340,11763,1463,13809,1403,10429,11892,1474,12420,13894,6.20,10.50,12954,10.60,855,710,412.00,10685,497,10395,10892,570,10438,11008,647,10368,11015,11511,10108,10528,852,10325,11177,9.10,1053,10273,10458,657,12933,13590,1235,10818
13259,GA,Stewart,4.20,4.80,5.90,6.40,6.90,7.40,10.30,6.30,6.59,2.50,7.84,1.17,4.405874499,0.600801068,5.807743658,13.75166889,9.879839786,6.408544726,5.140186916,4.005340454,35.84779706,14.15220294,1498,9.80,2337,2108,2320,248,2322,229,2154,2402,246,2071,2317,7.80,9.30,2141,10.60,181,146,100.00,2396,113,2240,2353,135,2142,2277,136,1998,2134,2287,1960,2105,162,2019,2181,8.70,200,2296,2087,143,2129,2272,215,2106
13261,GA,Sumter,4.80,5.90,6.70,7.60,8.40,9.40,13.30,7.10,-2.37,1.66,-12.15,-10.02,4.070602145,0.776961405,4.425301917,16.58643696,13.9853053,5.73431298,0.768516173,2.972721898,43.36626974,7.313571489,11841,12.60,13933,12183,13960,1892,14741,1750,12370,14262,1867,12520,14387,7.70,11.90,13612,13.00,1129,1068,609.00,12686,749,11880,12629,868,12006,12874,970,11854,12824,13416,11713,12300,1265,12130,13395,11.30,1511,12077,11905,1048,13748,14796,1660,12781
13263,GA,Talbot,4.50,5.00,6.10,6.70,7.70,7.80,10.10,6.40,4.18,0.64,-8.96,-12.61,0.788643533,1.30126183,5.244479495,21.29337539,11.35646688,8.399053628,1.380126183,7.610410095,39.07728707,3.548895899,2536,10.50,2918,2611,2922,290,3192,307,2585,2875,295,2830,3125,6.60,10.10,2982,9.40,210,208,126.00,2819,141,2676,2817,170,2619,2789,183,2557,2740,2861,2477,2628,219,2578,2797,9.30,265,2693,2596,202,2958,3160,294,2685
13265,GA,Taliaferro,4.90,5.30,6.60,6.90,7.80,10.80,18.00,7.90,3.65,0.75,-30.99,-33.42,5.172413793,2.586206897,5.172413793,25.86206897,10,4.137931034,0.862068966,5.689655172,27.4137931,13.10344828,580,15.70,618,521,607,114,848,97,520,634,121,712,833,8.10,14.20,779,14.50,69,46,28.00,567,30,535,565,38,536,574,38,510,548,590,544,521,64,527,591,11.90,70,539,520,67,781,848,86,590
13267,GA,Tattnall,3.80,4.20,4.90,5.30,6.20,6.90,9.10,4.80,4.45,-0.35,5.58,1.08,10.02435585,0.781951032,9.716702987,8.114344315,12.70349955,6.037687476,0.423022689,4.166132547,37.22599667,10.80630688,7801,8.80,9874,9005,9814,876,9279,869,8802,9678,843,8513,9356,6.60,8.30,8665,9.00,614,572,366.00,9560,404,9226,9630,470,9105,9575,498,8818,9316,9561,8666,8997,657,8836,9493,7.90,760,9194,8801,436,8708,9144,817,9238
13269,GA,Taylor,4.00,6.50,8.60,7.50,9.20,10.20,14.50,5.90,5.96,13.94,-5.96,-11.25,4.117843991,0.93739538,9.072648142,11.68396384,13.09005691,4.586541681,1.071309006,2.276531637,43.58888517,9.574824238,2987,14.40,3179,2720,3116,471,3447,459,2784,3255,422,3128,3550,7.50,13.40,3190,11.90,257,255,124.00,3074,179,2589,2768,243,2570,2813,248,3070,3318,3173,2507,2699,289,2549,2838,11.70,370,2950,2803,196,3137,3333,417,2762
13271,GA,Telfair,9.50,6.70,7.80,8.40,8.70,9.70,14.70,7.70,-16.72,-8.09,-19.43,-3.25,6.159788575,0,2.64281358,23.6023582,9.046554178,7.338890018,1.565358813,2.21589754,35.47468998,11.95364912,4919,13.20,5282,4583,5344,772,4713,699,4462,5234,643,3973,4616,10.70,11.80,4207,13.90,506,420,391.00,4107,290,4043,4333,371,4403,4774,402,4403,4805,5295,4385,4715,509,4724,5233,11.40,604,3716,4691,386,4612,4998,629,4805
13273,GA,Terrell,5.00,6.70,6.00,6.50,7.50,8.00,12.20,6.00,-3.08,0.51,-20.00,-17.45,6.092436975,0,7.5030012,12.39495798,17.13685474,4.231692677,1.050420168,5.012004802,38.89555822,7.683073229,3332,12.00,3850,3388,3755,478,4437,462,3439,3917,460,3982,4442,6.60,10.90,4144,10.40,293,271,177.00,3510,237,3316,3553,218,3441,3659,237,3414,3651,3665,3346,3345,288,3320,3608,9.80,358,3333,3307,264,4166,4430,410,3617
13275,GA,Thomas,4.00,4.70,5.80,6.20,7.30,8.70,11.20,4.10,-0.42,-1.20,-28.30,-28.00,4.01179941,0.193081255,6.409224993,10.2869402,13.47278091,3.883078573,0.960042907,4.78412443,49.87396085,6.124966479,18645,10.40,18338,16437,18487,2010,22221,1901,15874,17884,1970,19442,21412,5.80,9.70,20937,9.20,1284,1216,663.00,16470,784,15999,16783,990,16188,17178,1091,16413,17504,17803,15530,16696,1489,15606,17095,9.00,1605,15807,16198,942,22047,22989,1791,16746
13277,GA,Tift,3.40,4.00,4.60,5.40,6.10,7.30,12.00,5.30,15.43,3.32,5.34,-8.74,4.987311045,0.049652433,7.409246386,10.55390047,15.18261061,6.818934128,0.937879289,3.635661481,46.07194086,4.35286329,18126,12.10,18942,16652,19159,2247,19076,2290,16537,18784,2068,16808,18876,7.10,10.10,17720,11.00,1356,1121,663.00,19751,767,18474,19241,884,18208,19092,996,17527,18523,18694,17150,17226,1321,16876,18197,8.50,1588,19088,17106,1007,18121,19128,1933,18271
13279,GA,Toombs,4.90,5.80,6.50,7.80,8.80,9.80,12.30,4.70,2.66,-0.32,-16.13,-18.30,5.8248743,0,7.874015748,11.21335737,16.21288303,7.257375961,0.531258894,2.883976852,39.51238023,8.689877621,10541,13.40,12433,10766,12517,1511,14049,1667,10792,12303,1376,12535,13911,7.20,11.80,13043,9.90,1006,1036,576.00,11655,684,11115,11799,765,11027,11792,918,10849,11767,12790,10780,11045,1199,11000,12199,11.00,1407,11079,11383,655,13209,13864,1472,11816
13281,GA,Towns,4.80,5.60,6.50,6.80,7.90,9.20,12.90,3.70,-2.06,0.90,-36.15,-34.81,1.617061167,0.539020389,6.16358097,5.64799625,14.22545114,2.765408952,3.09350832,6.468244668,56.76119053,2.718537614,4267,12.50,4357,3811,4440,558,5831,546,3783,4341,499,5241,5740,5.90,11.30,5485,8.70,346,309,188.00,3893,218,3672,3890,245,3511,3756,279,3823,4102,4159,3591,3939,378,3748,4126,10.60,440,3705,3719,222,5803,6025,501,3900
13283,GA,Treutlen,5.30,5.80,6.70,7.70,8.50,10.60,12.10,5.80,-3.32,-1.30,-2.11,1.25,2.25921522,0.475624257,13.3967499,14.86325803,10.4240983,6.143479984,0.792707095,2.417756639,43.24217202,5.984938565,2523,13.30,2989,2592,2905,356,2891,397,2589,2945,335,2592,2927,8.50,13.50,2645,11.40,246,229,139.00,2642,156,2536,2692,182,2546,2728,210,2527,2737,2828,2460,2514,294,2492,2786,12.30,348,2503,2480,157,2557,2714,391,2689
13285,GA,Troup,3.20,3.70,4.40,5.10,6.10,7.30,11.50,5.70,25.46,2.82,25.75,0.23,0.331947425,0.067060086,3.92972103,26.52226395,12.80847639,5.981759657,1.465262876,3.943133047,41.98967275,2.96070279,29824,11.00,34505,30705,35610,3758,30594,3800,28788,32546,3986,26923,30909,8.10,9.80,28102,12.90,2492,2164,1187.00,37304,1339,35125,36464,1630,35663,37293,1872,34906,36778,36163,33286,32110,2631,33362,35993,8.60,3115,36117,33048,1727,28721,30448,3500,35450
13287,GA,Turner,3.80,5.00,5.60,6.50,6.80,7.90,16.60,6.60,2.55,0.73,-34.58,-36.21,6.057692308,0,7.435897436,10.22435897,22.21153846,5.865384615,0.833333333,1.923076923,40.38461538,5.064102564,3120,14.30,3598,3084,3460,586,4800,514,2944,3530,651,3975,4626,8.10,11.70,4411,14.10,389,216,120.00,3139,159,2997,3156,182,3086,3268,209,3021,3230,3336,2963,3055,257,2991,3248,10.00,333,3019,3003,327,4615,4942,405,3179
13289,GA,Twiggs,5.40,5.90,7.50,8.70,9.10,11.10,15.50,5.60,-1.38,-0.48,-38.22,-37.36,1.284472988,1.851152248,9.973554968,14.88477522,11.97582168,7.291273139,0.491122025,5.591235361,35.05855686,11.59803551,2647,15.50,3255,2751,3174,505,4766,504,2760,3265,515,4139,4654,6.90,14.90,4436,11.10,330,270,156.00,2878,171,2735,2906,222,2740,2962,256,2688,2944,3122,2683,2702,331,2656,2987,13.70,429,2722,2693,262,4406,4668,472,2953
13291,GA,Union,3.10,3.70,4.50,4.70,5.40,6.60,11.00,3.60,17.70,0.58,-9.76,-23.33,4.458677177,0.357186846,12.77250893,5.173050868,14.64466067,6.293878556,0.394137209,5.320852322,47.03781254,3.547234881,8119,10.20,9480,8517,9661,1046,11173,963,8456,9502,1040,9944,10984,5.80,8.80,10521,9.50,652,525,321.00,10274,376,9896,10272,454,9680,10134,494,9939,10433,9329,9265,8807,622,8865,9487,7.90,736,9953,8593,413,11029,11442,854,9790
13293,GA,Upson,3.60,4.40,5.40,6.40,7.30,8.90,12.20,6.40,4.25,0.95,-2.92,-6.87,1.63918041,0.179910045,6.516741629,15.65217391,12.30384808,4.317841079,2.088955522,4.947526237,45.26736632,7.086456772,10005,11.60,12013,10621,11994,1461,12032,1392,10471,11932,1541,10371,11912,8.30,10.70,11037,12.90,995,807,404.00,11320,495,10813,11308,611,10642,11253,717,10407,11124,11923,10278,10713,999,10272,11271,9.80,1171,10916,10752,767,11244,12011,1281,11085
13295,GA,Walker,3.60,3.80,4.50,5.60,6.00,7.20,10.30,4.40,8.83,1.09,-4.35,-12.11,0.932734205,0.037445534,6.842320261,17.58918845,15.57734205,6.924019608,1.055283224,5.221949891,41.99005991,3.829656863,29376,9.80,31064,28025,30923,3192,33436,3039,27788,30980,3516,28683,32199,6.60,9.00,31232,10.90,2204,1756,1116.00,31358,1196,29917,31113,1381,29427,30808,1664,28224,29888,30158,27521,28145,2105,27207,29312,8.10,2433,30242,27725,1467,31617,33084,2778,29277
13297,GA,Walton,3.10,3.60,4.30,4.90,5.40,6.40,10.60,4.60,21.64,1.68,13.76,-6.48,0.754969182,0.029703706,10.54234016,11.13393896,18.55986534,6.668481893,1.460432189,6.272432486,39.70642838,4.871407708,40399,10.40,41220,36929,41141,4370,42256,4291,36667,41037,4310,37166,41476,6.40,9.10,39554,10.40,2702,2254,1410.00,46011,1617,43862,45479,1918,42728,44646,2127,41186,43313,41052,39247,37400,2649,38642,41291,7.80,3192,44601,37860,1877,39207,41084,3741,41501
13299,GA,Ware,3.70,3.90,4.50,5.40,6.50,7.90,11.00,4.90,8.23,0.69,3.99,-3.91,2.136363636,0.053030303,8.098484848,13.41666667,13.92424242,7.439393939,1.143939394,4.204545455,41.54545455,8.037878788,13200,11.30,15280,13556,15485,1714,15255,1724,13847,15561,1618,13276,14894,6.60,10.10,14249,10.90,1006,943,569.00,15555,606,14883,15489,711,15083,15794,832,14625,15457,15098,13485,13915,1158,13555,14713,9.40,1413,14986,13685,737,14411,15148,1570,14428
13301,GA,Warren,4.50,4.90,5.80,6.90,7.80,9.60,17.20,7.50,22.41,3.46,18.58,-3.13,3.695150115,2.817551963,3.556581986,27.02078522,15.84295612,8.683602771,0.508083141,1.200923788,32.47113164,4.203233256,2165,16.60,2648,2209,2653,457,2490,439,2200,2657,474,2149,2623,10.20,15.00,2235,18.10,255,206,128.00,2821,135,2603,2738,158,2560,2718,187,2508,2695,2728,2423,2256,261,2445,2706,12.00,328,2693,2400,184,2271,2455,397,2629
13303,GA,Washington,4.10,5.00,5.80,6.30,7.00,8.10,14.50,5.60,-3.18,-0.44,-14.51,-11.70,3.025053305,3.81130064,5.557036247,13.1663113,14.858742,9.474946695,0.026652452,4.34434968,34.99466951,10.74093817,7504,12.70,8116,7082,8083,1181,8224,1034,6943,8124,1086,6831,7917,7.90,10.30,7577,13.70,647,503,291.00,7013,355,6752,7107,430,6922,7352,454,6718,7172,7688,6665,7247,607,6923,7530,9.60,741,6722,6947,470,7863,8333,836,7168
